,Label,MBI,MNDWI,NDVI,SAVI
0,1,0.212394,-0.174802,0.11158,0.167362
0,1,0.212394,-0.174802,0.11158,0.167362
0,1,0.194797,-0.178087,0.103108,0.154655
0,1,0.184424,-0.121742,0.0869527,0.130423
0,1,0.196054,-0.197917,0.137358,0.206028
0,1,0.171791,-0.111705,0.0924609,0.138685
0,1,0.197025,-0.13953,0.0662877,0.0994278
0,1,0.197027,-0.147346,0.0636051,0.0954038
0,1,0.198026,-0.174374,0.102132,0.153191
0,1,0.192887,-0.13347,0.0671877,0.100778
0,1,0.20678,-0.163811,0.0888013,0.133197
0,1,0.198233,-0.111416,0.0719355,0.107899
0,1,0.255937,-0.227816,0.0665424,0.0998043
0,1,0.198576,-0.153399,0.0947579,0.142131
0,1,0.198536,-0.185165,0.12784,0.191751
0,1,0.198307,-0.154823,0.113698,0.170539
0,1,0.118921,0.0960452,0.0035524,0.00532826
0,1,0.203828,-0.127925,0.0718422,0.107757
0,1,0.209284,-0.165733,0.095809,0.143706
0,1,0.189373,-0.12035,0.0748715,0.112303
0,1,0.181267,-0.0801282,0.0649222,0.0973774
0,1,0.284688,-0.381696,0.286338,0.42946
0,1,0.303354,-0.443586,0.236958,0.355398
0,1,0.306912,-0.449436,0.214498,0.321715
0,1,0.303647,-0.430172,0.23715,0.355685
0,1,0.281545,-0.387164,0.22835,0.34249
0,1,0.297108,-0.4039,0.203088,0.304597
0,1,0.296196,-0.401355,0.202926,0.304353
0,1,0.275999,-0.389178,0.276985,0.415434
0,1,0.274031,-0.405596,0.324029,0.485997
0,1,0.274764,-0.419323,0.2892,0.433761
0,1,0.289387,-0.425385,0.250779,0.376136
0,1,0.299423,-0.447587,0.231786,0.347646
0,1,0.280192,-0.356051,0.198079,0.297089
0,1,0.288249,-0.391751,0.23275,0.34909
0,1,0.280883,-0.39005,0.228408,0.34258
0,1,0.2875,-0.399268,0.200699,0.301026
0,1,0.267924,-0.373938,0.223849,0.335751
0,1,0.261174,-0.384255,0.198237,0.297338
0,1,0.281081,-0.388577,0.178288,0.267413
0,1,0.193702,-0.173899,0.10032,0.150472
0,1,0.207001,-0.254779,0.203774,0.305638
0,1,0.213226,-0.162412,0.132161,0.198229
0,1,0.204767,-0.184444,0.107743,0.161605
0,1,0.205076,-0.119484,0.04981,0.0747112
0,1,0.211764,-0.161157,0.099249,0.148865
0,1,0.186211,-0.119665,0.0648524,0.0972747
0,1,0.174033,-0.0529358,0.00957792,0.0143663
0,1,0.199111,-0.155449,0.0951668,0.142744
0,1,0.191702,-0.129947,0.100352,0.150521
0,1,0.181172,-0.107481,0.0809624,0.121439
0,1,0.187282,-0.146953,0.071629,0.107438
0,1,0.179525,-0.101655,0.0602164,0.0903199
0,1,0.149202,-0.085776,0.0935019,0.140243
0,1,0.310645,-0.449377,0.217202,0.325773
0,1,0.296667,-0.468004,0.225557,0.338304
0,1,0.289757,-0.397425,0.192293,0.288411
0,1,0.28624,-0.438784,0.270809,0.406178
0,1,0.29336,-0.44343,0.256556,0.384799
0,1,0.300851,-0.43246,0.245001,0.367469
0,1,0.293133,-0.394454,0.249844,0.374727
0,1,0.282591,-0.39557,0.246069,0.369068
0,1,0.284694,-0.385185,0.231775,0.347628
0,1,0.294112,-0.407092,0.200081,0.300091
0,1,0.296985,-0.41683,0.2218,0.332664
0,1,0.282592,-0.389628,0.219483,0.329192
0,1,0.291614,-0.426622,0.241279,0.361881
0,1,0.292803,-0.455039,0.255064,0.382562
0,1,0.198073,-0.20173,0.135612,0.20341
0,1,0.203629,-0.188349,0.154012,0.230998
0,1,0.199494,-0.152825,0.0901818,0.13526
0,1,0.209817,-0.214903,0.104504,0.156746
0,1,0.190136,-0.173403,0.134251,0.201365
0,1,0.198478,-0.131342,0.0789857,0.11847
0,1,0.192756,-0.26953,0.266118,0.399154
0,1,0.21069,-0.295511,0.217254,0.325862
0,1,0.209727,-0.237891,0.219296,0.328923
0,1,0.188447,-0.187202,0.165313,0.247958
0,1,0.196979,-0.22936,0.244245,0.366345
0,1,0.195262,-0.226985,0.183343,0.275001
0,1,0.198543,-0.174248,0.161284,0.241915
0,1,0.177412,-0.0991855,0.0895317,0.134292
0,1,0.180882,-0.124787,0.132357,0.198526
0,1,0.170275,-0.101678,0.154146,0.231206
0,1,0.180211,-0.161828,0.173361,0.260028
0,1,0.173844,-0.132548,0.16365,0.245463
0,1,0.160308,-0.0836732,0.085125,0.127681
0,1,0.17916,-0.105745,0.0886971,0.13304
0,1,0.186369,-0.137728,0.0886203,0.132925
0,1,0.1798,-0.283843,0.359671,0.539464
0,1,0.191844,-0.168797,0.105053,0.157571
0,1,0.191097,-0.0935361,0.0543294,0.0814871
0,1,0.174275,-0.100593,0.0738104,0.110709
0,1,0.14401,-0.031345,0.0662424,0.0993594
0,1,0.184719,-0.0827549,0.0718877,0.107826
0,1,0.162634,-0.0174322,0.036059,0.0540855
0,1,0.161361,0.197348,-0.173422,-0.260111
0,1,0.204428,-0.217202,0.143966,0.215939
0,1,0.203828,-0.127925,0.0718422,0.107757
0,1,0.177893,-0.097175,0.0697674,0.104647
0,1,0.163315,-0.0174807,0.0147555,0.0221309
0,1,0.215609,-0.194157,0.124947,0.18741
0,1,0.211896,-0.186677,0.148386,0.222566
0,1,0.194492,-0.101725,0.0978862,0.146821
0,1,0.212141,-0.12227,0.0500159,0.0750198
0,1,0.174993,-0.10516,0.0784999,0.117745
0,1,0.181192,-0.156601,0.10072,0.151071
0,1,0.202345,-0.176939,0.0683272,0.102482
0,1,0.184785,-0.154424,0.162719,0.244067
0,1,0.201638,-0.158034,0.105999,0.158984
0,1,0.208802,-0.186292,0.110766,0.16614
0,1,0.206531,-0.196674,0.104511,0.15676
0,1,0.183414,-0.123091,0.0597097,0.0895605
0,1,0.158053,-0.00136537,-0.00118963,-0.00178433
0,1,0.172081,0.0257745,-0.0306267,-0.0459376
0,1,0.190207,-0.131462,0.109183,0.163768
0,1,0.197796,-0.154127,0.101217,0.151819
0,1,0.189913,-0.0990133,0.0729209,0.109377
0,1,0.186053,-0.0985479,0.0911533,0.136724
0,1,0.193436,-0.152319,0.125256,0.187875
0,1,0.222749,-0.240677,0.149164,0.223735
0,1,0.244679,-0.285175,0.17972,0.269565
0,1,0.198618,-0.153774,0.0963272,0.144485
0,1,0.205171,-0.177309,0.130478,0.195707
0,1,0.198618,-0.153774,0.0963272,0.144485
0,1,0.200733,-0.169214,0.115381,0.173062
0,1,0.19208,-0.144653,0.127303,0.190946
0,1,0.212848,-0.14617,0.0927122,0.139062
0,1,0.225654,-0.227104,0.131877,0.197805
0,1,0.202971,-0.200898,0.136949,0.205414
0,1,0.245693,-0.273139,0.180321,0.270455
0,1,0.251592,-0.268817,0.158818,0.238202
0,1,0.240294,-0.271665,0.182484,0.273702
0,1,0.260089,-0.307774,0.198289,0.297401
0,1,0.247367,-0.286869,0.209814,0.314688
0,1,0.241681,-0.266537,0.19163,0.287416
0,1,0.234673,-0.269248,0.210427,0.315607
0,1,0.238974,-0.284111,0.220085,0.330094
0,1,0.255445,-0.316148,0.220573,0.330826
0,1,0.275655,-0.350402,0.218256,0.327352
0,1,0.275415,-0.356905,0.232835,0.349219
0,1,0.241745,-0.238325,0.160353,0.2405
0,1,0.254103,-0.250691,0.152147,0.228196
0,1,0.242351,-0.263756,0.177377,0.26604
0,1,0.222918,-0.261196,0.20008,0.30009
0,1,0.300182,-0.490518,0.287708,0.431526
0,1,0.308904,-0.478575,0.250846,0.376235
0,1,0.287365,-0.492497,0.37225,0.558327
0,1,0.317889,-0.485166,0.255702,0.383517
0,1,0.317119,-0.496457,0.269716,0.404537
0,1,0.31993,-0.49039,0.237376,0.356033
0,1,0.316869,-0.481958,0.22577,0.338623
0,1,0.319024,-0.506604,0.289455,0.434143
0,1,0.326399,-0.51712,0.325046,0.487524
0,1,0.341869,-0.517924,0.261477,0.39218
0,1,0.340291,-0.523188,0.260501,0.390717
0,1,0.294804,-0.428415,0.240966,0.361412
0,1,0.319238,-0.471379,0.239077,0.358578
0,1,0.311035,-0.469214,0.251045,0.37653
0,1,0.297119,-0.439881,0.25053,0.375755
0,1,0.298383,-0.444009,0.244616,0.366887
0,1,0.303436,-0.453914,0.251753,0.377589
0,1,0.304831,-0.443731,0.24049,0.360696
0,1,0.296748,-0.436897,0.260171,0.390216
0,1,0.284974,-0.440844,0.285181,0.427726
0,1,0.303117,-0.46102,0.261265,0.391859
0,1,0.320653,-0.483754,0.254129,0.381156
0,1,0.300422,-0.459523,0.254398,0.381564
0,1,0.310723,-0.472059,0.261354,0.391996
0,1,0.318005,-0.479066,0.239826,0.359706
0,1,0.323194,-0.477396,0.236208,0.35428
0,1,0.321606,-0.497807,0.285171,0.427716
0,1,0.319966,-0.494451,0.294484,0.441686
0,1,0.324731,-0.499209,0.280853,0.421241
0,1,0.31394,-0.481005,0.261731,0.392561
0,1,0.317156,-0.460816,0.232334,0.34847
0,1,0.284257,-0.455088,0.301614,0.452383
0,1,0.307613,-0.449791,0.249268,0.373868
0,1,0.316818,-0.46148,0.227481,0.341192
0,1,0.316819,-0.469883,0.247953,0.371897
0,1,0.314998,-0.478921,0.243688,0.365499
0,1,0.310185,-0.450308,0.246114,0.369135
0,1,0.309945,-0.457008,0.234355,0.351502
0,1,0.242651,-0.387222,0.311211,0.466771
0,1,0.315306,-0.488184,0.266536,0.399768
0,1,0.316306,-0.480158,0.258964,0.388411
0,1,0.301608,-0.463773,0.315533,0.473257
0,1,0.299589,-0.457214,0.297834,0.446711
0,1,0.246476,-0.435263,0.381976,0.572916
0,1,0.320583,-0.469287,0.297129,0.445653
0,1,0.327071,-0.474324,0.288165,0.43221
0,1,0.330996,-0.482095,0.259072,0.388573
0,1,0.329577,-0.476504,0.248915,0.373338
0,1,0.333746,-0.476824,0.25,0.374966
0,1,0.32623,-0.475509,0.268442,0.402627
0,1,0.315647,-0.461929,0.287851,0.431737
0,1,0.330359,-0.475838,0.251356,0.377
0,1,0.309839,-0.458532,0.270101,0.405116
0,1,0.275835,-0.454673,0.293425,0.440095
0,1,0.274075,-0.443964,0.296878,0.445274
0,1,0.192253,-0.334385,0.410092,0.615085
0,1,0.290701,-0.481121,0.30971,0.464525
0,1,0.302117,-0.487548,0.269996,0.404959
0,1,0.313692,-0.485873,0.24926,0.373857
0,1,0.306547,-0.466667,0.263711,0.395532
0,1,0.316546,-0.49444,0.248557,0.372803
0,1,0.308581,-0.4732,0.254063,0.381062
0,1,0.314035,-0.488097,0.265639,0.398423
0,1,0.313694,-0.479699,0.252652,0.378945
0,1,0.305221,-0.470508,0.267216,0.400788
0,1,0.296678,-0.468687,0.273608,0.410376
0,1,0.309301,-0.473877,0.277895,0.416806
0,1,0.195307,-0.199657,0.152443,0.228653
0,1,0.193034,-0.205454,0.157313,0.235958
0,1,0.210251,-0.209195,0.118983,0.178465
0,1,0.196657,-0.156522,0.143053,0.214567
0,1,0.189849,-0.16047,0.14416,0.21623
0,1,0.212083,-0.209524,0.158488,0.237719
0,1,0.19281,-0.150396,0.094311,0.14146
0,1,0.189959,-0.194821,0.203107,0.304643
0,1,0.193796,-0.183064,0.166233,0.249335
0,1,0.215907,-0.252891,0.148189,0.222272
0,1,0.294494,-0.446323,0.299834,0.449714
0,1,0.308473,-0.447649,0.248076,0.372083
0,1,0.295086,-0.453919,0.313253,0.469838
0,1,0.27838,-0.426064,0.317749,0.476582
0,1,0.268781,-0.434027,0.357266,0.535853
0,1,0.290779,-0.411491,0.234942,0.352382
0,1,0.281281,-0.413303,0.290127,0.435151
0,1,0.278984,-0.455428,0.36,0.539951
0,1,0.296016,-0.419473,0.250335,0.375471
0,1,0.273555,-0.412161,0.293009,0.439478
0,1,0.282309,-0.412955,0.291061,0.436555
0,1,0.282998,-0.424005,0.287115,0.430637
0,1,0.295546,-0.413914,0.260242,0.39033
0,1,0.287713,-0.427066,0.317439,0.476119
0,1,0.272766,-0.406264,0.308336,0.462467
0,1,0.297693,-0.426197,0.286029,0.429007
0,1,0.280324,-0.427004,0.339735,0.509557
0,1,0.305019,-0.424502,0.248399,0.372566
0,1,0.283289,-0.427926,0.278419,0.417588
0,1,0.285424,-0.427132,0.310358,0.465492
0,1,0.305101,-0.390228,0.210983,0.316445
0,1,0.301623,-0.37177,0.206641,0.309934
0,1,0.274425,-0.291084,0.151176,0.226743
0,1,0.258122,-0.284933,0.172648,0.258948
0,1,0.311276,-0.394827,0.224847,0.337243
0,1,0.309317,-0.399972,0.194768,0.292129
0,1,0.300435,-0.390634,0.204722,0.307058
0,1,0.255426,-0.350701,0.282965,0.424409
0,1,0.307544,-0.391559,0.209196,0.313767
0,1,0.308065,-0.412,0.212555,0.318803
0,1,0.301541,-0.407567,0.230294,0.34541
0,1,0.318262,-0.420366,0.214763,0.322114
0,1,0.290629,-0.414894,0.281441,0.422124
0,1,0.314402,-0.437539,0.231274,0.346878
0,1,0.302198,-0.422006,0.242075,0.36308
0,1,0.300035,-0.432335,0.272162,0.408206
0,1,0.323609,-0.452707,0.233652,0.350446
0,1,0.317214,-0.444666,0.226791,0.340154
0,1,0.311191,-0.442485,0.247277,0.370881
0,1,0.155783,-0.0521682,0.110322,0.165475
0,1,0.176338,-0.194946,0.153697,0.230533
0,2,0.209821,-0.125173,0.042771,0.064152
0,2,0.22938,-0.149352,0.00397702,0.0059652
0,2,0.236231,-0.180587,0.0383178,0.0574722
0,2,0.230948,-0.245193,0.0935152,0.140263
0,2,0.224164,-0.08545,-0.0487481,-0.0731189
0,2,0.224643,-0.223036,0.130184,0.195261
0,2,0.198302,-0.31578,0.373469,0.560154
0,2,0.235101,-0.312923,0.236748,0.355088
0,2,0.218435,-0.286745,0.267935,0.401868
0,2,0.223984,-0.262336,0.217264,0.32587
0,2,0.239938,-0.316451,0.202589,0.303855
0,2,0.244672,-0.338807,0.272804,0.409163
0,2,0.231312,-0.206339,0.133465,0.20018
0,2,0.25219,-0.37349,0.244132,0.366165
0,2,0.20791,-0.322966,0.280631,0.420913
0,2,0.249459,-0.233386,0.0568479,0.0852653
0,2,0.246796,-0.191819,0.0601755,0.0902538
0,2,0.259924,-0.388754,0.276137,0.414165
0,2,0.253383,-0.351087,0.275187,0.412743
0,2,0.262555,-0.257904,0.103907,0.155847
0,2,0.242264,-0.313083,0.203737,0.305578
0,2,0.257545,-0.22933,0.0865217,0.129772
0,2,0.267011,-0.304442,0.0803073,0.12045
0,2,0.210414,-0.183648,0.0551315,0.0826902
0,2,0.240088,-0.272522,0.117668,0.176486
0,2,0.223404,-0.204387,0.113169,0.16974
0,2,0.242109,-0.270855,0.127897,0.19183
0,2,0.22102,-0.23234,0.13482,0.202215
0,2,0.216217,-0.211619,0.12135,0.182012
0,2,0.185466,-0.256162,0.277888,0.4168
0,2,0.192757,-0.173626,0.0740317,0.111042
0,2,0.217375,-0.362512,0.361897,0.542803
0,2,0.232504,-0.227027,0.108072,0.162099
0,2,0.243763,-0.38132,0.297879,0.446784
0,2,0.246884,-0.348932,0.158458,0.23767
0,2,0.195983,-0.158085,0.149682,0.224508
0,2,0.213609,-0.398235,0.388309,0.58242
0,2,0.242602,-0.160802,0.0357945,0.0536882
0,2,0.182349,-0.136194,0.0815303,0.122287
0,2,0.228011,-0.337721,0.188053,0.282059
0,2,0.208969,-0.276883,0.214647,0.321946
0,2,0.227521,-0.276276,0.268757,0.403099
0,2,0.190166,-0.340304,0.416837,0.625206
0,2,0.201868,-0.144656,0.129725,0.194574
0,2,0.236888,-0.220995,0.129662,0.194477
0,2,0.250539,-0.215709,0.083017,0.124515
0,2,0.170692,-0.341517,0.457362,0.685983
0,2,0.190273,-0.283445,0.304998,0.457456
0,2,0.214382,-0.313427,0.222963,0.334408
0,2,0.245798,-0.285028,0.124214,0.186308
0,2,0.211272,-0.295305,0.298645,0.447924
0,2,0.238415,-0.280014,0.190666,0.285972
0,2,0.223374,-0.233812,0.212166,0.31822
0,2,0.213534,-0.203505,0.0849189,0.12737
0,2,0.206665,-0.298957,0.244039,0.366031
0,2,0.231481,-0.238395,0.135692,0.203521
0,2,0.255355,-0.37482,0.253886,0.380798
0,2,0.218583,-0.294459,0.241486,0.362201
0,2,0.197145,-0.289614,0.28679,0.430153
0,2,0.210814,-0.2753,0.260616,0.390892
0,2,0.223209,-0.238943,0.164795,0.247171
0,2,0.236131,-0.373353,0.311079,0.466571
0,2,0.178965,-0.287065,0.381,0.571453
0,2,0.247915,-0.228942,0.11861,0.177898
0,2,0.207433,-0.150743,0.122873,0.184296
0,2,0.205269,-0.254403,0.236805,0.355179
0,2,0.239305,-0.301877,0.186578,0.279847
0,2,0.210376,-0.288141,0.27802,0.416998
0,2,0.21275,-0.317817,0.282791,0.424158
0,2,0.223396,-0.238035,0.134102,0.201137
0,2,0.206571,-0.110541,-0.0260417,-0.0390602
0,2,0.237023,-0.287431,0.22525,0.337852
0,2,0.279926,-0.332689,0.160274,0.240389
0,2,0.284441,-0.385632,0.139051,0.208554
0,2,0.243406,-0.301441,0.225268,0.337869
0,2,0.237575,-0.225939,0.12266,0.183973
0,2,0.238814,-0.199513,0.0695915,0.104377
0,2,0.206094,0.00411622,-0.0324068,-0.0486071
0,2,0.227273,-0.2282,0.0918747,0.137803
0,2,0.221512,-0.181764,0.0265001,0.0397474
0,2,0.197406,-0.174457,0.128581,0.192859
0,2,0.201247,-0.143735,0.140466,0.210684
0,2,0.201514,-0.224721,0.114862,0.172281
0,2,0.200467,-0.218064,0.203241,0.30484
0,2,0.212742,-0.239061,0.198173,0.297239
0,2,0.188374,-0.129275,0.0195461,0.0293178
0,2,0.236084,-0.210436,0.0606556,0.0909795
0,2,0.218565,-0.28069,0.243607,0.365383
0,2,0.206214,-0.170034,0.137404,0.206091
0,2,0.238949,-0.3065,0.193891,0.290813
0,2,0.188299,-0.235267,0.106997,0.160485
0,2,0.206833,-0.196517,0.125549,0.188309
0,2,0.204077,-0.131783,0.142131,0.213182
0,2,0.17216,-0.24518,0.344219,0.51629
0,2,0.235645,-0.201922,0.0934449,0.140158
0,2,0.209381,-0.0669836,-0.0268217,-0.0402302
0,2,0.2084,-0.303835,0.317877,0.476775
0,2,0.194752,-0.313263,0.272571,0.408827
0,2,0.204917,-0.117747,0.0326177,0.0489237
0,2,0.238207,-0.207202,0.069355,0.104027
0,2,0.236342,-0.178644,0.045344,0.0680122
0,2,0.223812,-0.210398,0.053067,0.0795958
0,2,0.201615,-0.158208,0.12108,0.18161
0,2,0.223876,-0.19336,0.0938338,0.140742
0,2,0.214017,-0.16256,0.0397394,0.0596052
0,2,0.20822,-0.271866,0.126962,0.190428
0,2,0.187715,-0.28155,0.347987,0.521936
0,2,0.186522,-0.288012,0.333222,0.499792
0,2,0.224228,-0.141383,0.0567813,0.0851651
0,2,0.155998,-0.318209,0.433023,0.649479
0,2,0.222636,-0.223282,0.166415,0.249602
0,2,0.190459,-0.125414,0.110283,0.165412
0,2,0.21229,-0.345203,0.275108,0.412627
0,2,0.197666,-0.290589,0.296302,0.444418
0,2,0.209677,-0.319461,0.341866,0.512756
0,2,0.237066,-0.283615,0.171252,0.25686
0,2,0.229048,-0.303718,0.196862,0.295271
0,2,0.211952,-0.226848,0.24143,0.362119
0,2,0.225406,-0.271897,0.152452,0.228662
0,2,0.198914,-0.296886,0.295528,0.443261
0,2,0.207898,-0.372764,0.419684,0.629472
0,2,0.236042,-0.331951,0.281446,0.422129
0,2,0.226914,-0.226038,0.0995146,0.149261
0,2,0.193367,-0.312747,0.333333,0.499959
0,2,0.226673,-0.211481,0.131697,0.19753
0,2,0.22068,-0.267494,0.140734,0.211084
0,2,0.236524,-0.301412,0.220561,0.33081
0,2,0.237343,-0.293399,0.182195,0.273271
0,2,0.239195,-0.288918,0.283329,0.424963
0,2,0.181937,-0.177591,0.214059,0.321065
0,2,0.201879,-0.282799,0.277873,0.416777
0,2,0.230431,-0.229103,0.116848,0.175262
0,2,0.258312,-0.357959,0.15453,0.231778
0,2,0.258218,-0.314715,0.143538,0.215285
0,2,0.191671,-0.301652,0.307813,0.461683
0,2,0.233684,-0.238812,0.0985369,0.147794
0,2,0.235493,-0.319881,0.223693,0.335512
0,2,0.222421,-0.222222,0.102855,0.15427
0,2,0.231301,-0.206996,0.101386,0.152067
0,2,0.186088,-0.334331,0.4,0.599948
0,2,0.222351,-0.253916,0.214754,0.322108
0,2,0.216237,-0.286883,0.25756,0.38631
0,2,0.207795,-0.337188,0.383886,0.575779
0,2,0.215176,-0.325629,0.309633,0.464413
0,2,0.193053,-0.312446,0.368369,0.552508
0,2,0.200845,-0.212916,0.174075,0.261094
0,2,0.236371,-0.324349,0.235026,0.35251
0,2,0.215729,-0.32377,0.32597,0.488916
0,2,0.237117,-0.22037,0.104544,0.156805
0,2,0.22917,-0.289981,0.223571,0.33533
0,2,0.183668,-0.331063,0.401523,0.602234
0,2,0.217144,-0.194985,0.159489,0.239217
0,2,0.199325,-0.315536,0.352222,0.528292
0,2,0.224125,-0.361929,0.324274,0.486371
0,2,0.191815,-0.337571,0.382633,0.573902
0,2,0.218611,-0.307978,0.28718,0.430735
0,2,0.23885,-0.290452,0.223347,0.334994
0,2,0.204824,-0.278485,0.271532,0.407264
0,2,0.220241,-0.294427,0.268388,0.402552
0,2,0.187431,-0.261813,0.316703,0.475018
0,2,0.217321,-0.231756,0.15567,0.233489
0,2,0.237407,-0.146394,0.0525389,0.0788026
0,2,0.244515,-0.31687,0.152847,0.229251
0,2,0.241056,-0.173296,0.0968343,0.14524
0,2,0.237628,-0.253709,0.155611,0.233398
0,2,0.22654,-0.323082,0.24598,0.368937
0,2,0.187448,-0.0943946,0.0439276,0.0658874
0,2,0.221862,-0.338961,0.2583,0.387418
0,2,0.191575,-0.347426,0.445971,0.6689
0,2,0.214188,-0.172093,0.0645612,0.096835
0,2,0.236251,-0.198675,0.0354314,0.0531434
0,2,0.193508,-0.130266,0.137206,0.205795
0,2,0.205894,-0.192573,0.135101,0.202636
0,2,0.247998,-0.256502,0.0968915,0.145325
0,2,0.243263,-0.318645,0.155969,0.233935
0,2,0.190646,-0.131467,0.0700781,0.105111
0,2,0.209826,-0.257763,0.223059,0.334563
0,2,0.226415,-0.28087,0.194089,0.291115
0,2,0.183015,-0.308114,0.384483,0.576674
0,2,0.230687,-0.388143,0.421035,0.631501
0,2,0.216831,-0.15757,0.0752412,0.112854
0,2,0.243961,-0.323105,0.157754,0.236612
0,2,0.236367,-0.308714,0.184826,0.277216
0,2,0.187208,-0.176308,0.109587,0.164368
0,2,0.238079,-0.278808,0.182195,0.273268
0,2,0.213416,-0.243016,0.275543,0.413279
0,2,0.202815,-0.122764,0.0453024,0.0679493
0,2,0.210176,-0.20906,0.129895,0.194827
0,2,0.237912,-0.220909,0.0731547,0.109723
0,2,0.178225,-0.136328,0.120602,0.180891
0,2,0.189759,-0.0985464,0.0317902,0.0476824
0,2,0.252388,-0.223417,0.0476677,0.0714955
0,2,0.232622,-0.207278,0.0935083,0.140254
0,2,0.214834,-0.256138,0.188029,0.282026
0,2,0.201152,-0.186957,0.126081,0.189109
0,2,0.201152,-0.186957,0.126081,0.189109
0,2,0.213907,-0.240203,0.215279,0.322894
0,2,0.202548,-0.286254,0.302948,0.454386
0,2,0.232128,-0.29072,0.212035,0.318027
0,2,0.225198,-0.245942,0.194132,0.291174
0,2,0.229241,-0.338341,0.295597,0.443359
0,2,0.223504,-0.287346,0.220365,0.330522
0,2,0.227095,-0.32933,0.284486,0.426693
0,2,0.213733,-0.245498,0.226258,0.339361
0,2,0.220487,-0.266964,0.235782,0.353647
0,2,0.231153,-0.27244,0.155157,0.232717
0,2,0.218064,-0.295148,0.280563,0.42081
0,2,0.222128,-0.208221,0.121017,0.181512
0,2,0.226751,-0.190409,0.105738,0.158595
0,2,0.214878,-0.23133,0.160573,0.240842
0,2,0.184322,-0.241757,0.218995,0.328469
0,2,0.231672,-0.164533,0.017845,0.0267661
0,2,0.224653,-0.206609,0.151303,0.22694
0,2,0.171739,-0.27324,0.378051,0.567034
0,2,0.186261,-0.111549,0.132863,0.199281
0,2,0.233466,-0.170635,0.107785,0.161666
0,2,0.213806,-0.246296,0.263142,0.394683
0,2,0.224121,-0.12527,0.0255665,0.0383474
0,2,0.22126,-0.0880343,-0.000452899,-0.000679309
0,2,0.229958,-0.28741,0.235643,0.353437
0,2,0.220185,-0.284739,0.208973,0.313439
0,2,0.235813,-0.210271,0.080417,0.120618
0,2,0.229158,-0.265487,0.167728,0.251571
0,2,0.221747,-0.149103,0.0557838,0.0836701
0,2,0.22984,-0.252563,0.130742,0.196097
0,2,0.248633,-0.295271,0.152605,0.228887
0,2,0.222494,-0.283099,0.203181,0.304746
0,2,0.234789,-0.29931,0.223659,0.335458
0,2,0.224747,-0.333807,0.332143,0.49817
0,2,0.212566,-0.265408,0.255665,0.383464
0,2,0.208418,-0.320544,0.327926,0.49185
0,2,0.244438,-0.210738,0.0468945,0.0703368
0,2,0.246593,-0.2359,0.147303,0.220935
0,2,0.239591,-0.274833,0.178986,0.268457
0,2,0.251324,-0.310479,0.227113,0.340645
0,2,0.234473,-0.286154,0.199408,0.299092
0,2,0.229599,-0.224201,0.161427,0.242124
0,2,0.236835,-0.232385,0.159207,0.238796
0,2,0.255267,-0.362917,0.272147,0.408188
0,2,0.239213,-0.360984,0.296024,0.444003
0,2,0.234378,-0.26891,0.20855,0.312804
0,2,0.221307,-0.172355,0.145687,0.218518
0,2,0.240038,-0.28615,0.228995,0.343467
0,2,0.217727,-0.371523,0.386042,0.579014
0,2,0.238232,-0.32234,0.262444,0.393636
0,2,0.209409,-0.254357,0.233348,0.349996
0,2,0.227453,-0.22332,0.160273,0.240393
0,2,0.230766,-0.157935,0.0441155,0.0661685
0,2,0.225628,-0.241968,0.138084,0.207111
0,2,0.189919,-0.267342,0.265336,0.397975
0,2,0.234998,-0.241855,0.177361,0.266022
0,2,0.235355,-0.315346,0.172803,0.259185
0,2,0.22885,-0.294884,0.18754,0.281288
0,2,0.226995,-0.224459,0.119553,0.179316
0,2,0.225072,-0.207235,0.0729138,0.109363
0,2,0.224285,-0.207304,0.100435,0.150643
0,2,0.167293,-0.128971,0.214999,0.322482
0,2,0.223638,-0.23253,0.14295,0.214407
0,2,0.208211,-0.285215,0.290333,0.435464
0,2,0.252758,-0.301799,0.156408,0.234592
0,2,0.246921,-0.244868,0.0428233,0.0642304
0,2,0.222803,-0.214876,0.123891,0.185822
0,2,0.226744,-0.316236,0.210748,0.316092
0,2,0.225624,-0.236343,0.126655,0.189968
0,2,0.219065,-0.153726,0.0558828,0.0838181
0,2,0.23314,-0.339191,0.196005,0.293979
0,2,0.230284,-0.224571,0.11196,0.167928
0,2,0.200982,-0.205128,0.21926,0.328863
0,2,0.244281,-0.328479,0.156499,0.234731
0,2,0.223545,-0.27159,0.221252,0.331853
0,2,0.222269,-0.201066,0.171015,0.256502
0,2,0.219824,-0.255705,0.193218,0.289801
0,2,0.201115,-0.270555,0.33254,0.498768
0,2,0.215488,-0.25035,0.218927,0.328361
0,2,0.193183,-0.32286,0.379077,0.568568
0,2,0.224507,-0.337209,0.312583,0.468836
0,2,0.185472,-0.11293,0.0621911,0.0932824
0,2,0.224697,-0.161722,0.0513264,0.0769841
0,2,0.208781,-0.316137,0.273166,0.409718
0,2,0.208306,-0.296711,0.278909,0.418329
0,2,0.248515,-0.306315,0.236989,0.355454
0,2,0.227987,-0.297312,0.230905,0.346332
0,2,0.202849,-0.359349,0.467615,0.701355
0,2,0.228423,-0.19939,0.110031,0.165035
0,2,0.212215,-0.343331,0.222768,0.334129
0,2,0.219783,-0.34171,0.36819,0.552238
0,2,0.21415,-0.225358,0.187791,0.281664
0,2,0.209095,-0.173928,0.148488,0.222717
0,2,0.207855,-0.189152,0.120214,0.180304
